true,pred,probs,n_preds,entropy,alleotoric_entropy,info_gain
26,26,0.9993767,1,0.0057698423,0.004844214,0.00092562847
2,2,0.9999909,1,0.00012628958,0.00010695652,1.9333063e-05
32,28,0.48858815,2,1.0842723,0.7523454,0.33192688
31,28,0.34682605,5,1.7365036,0.57571703,1.1607866
15,15,0.6404564,4,1.1057224,0.4368979,0.66882455
4,28,0.68013924,3,1.2289935,0.78087574,0.4481178
24,24,0.99985325,1,0.0016128797,0.0013806663,0.00023221341
25,2,0.5132157,2,0.8371045,0.39845535,0.43864915
2,2,0.9997185,1,0.003010055,0.0025739018,0.00043615326
31,3,0.9620472,1,0.25291675,0.1920037,0.060913056
4,4,0.9999982,1,2.6821428e-05,2.3745315e-05,3.076113e-06
24,24,0.98412,1,0.10193102,0.079347596,0.022583425
2,2,0.56414884,2,0.7461867,0.33692524,0.40926144
24,3,0.27659294,6,1.9898899,1.1454769,0.8444129
28,28,0.99998873,1,0.000163671,0.00014419979,1.9471205e-05
19,19,0.99917984,1,0.0073191375,0.0061634616,0.0011556759
32,32,0.7557134,2,0.8239715,0.48440003,0.33957148
2,2,0.9995374,1,0.0045912256,0.003670225,0.0009210007
2,2,0.99999946,1,8.954637e-06,8.114388e-06,8.402494e-07
32,32,0.99998015,1,0.00028049407,0.00024667184,3.382223e-05
24,24,0.99989575,1,0.0012482285,0.0010514037,0.00019682478
14,15,0.4159928,5,2.0305357,1.1090586,0.9214771
24,8,0.76686007,2,0.5565886,0.15656783,0.40002078
2,2,0.99096936,1,0.06868748,0.05626315,0.012424335
25,6,0.79125625,1,0.55043215,0.45789036,0.092541784
4,4,0.9999998,1,3.920412e-06,3.5855978e-06,3.348141e-07
12,12,0.87031937,2,0.5615209,0.20674896,0.3547719
25,2,0.80197716,1,0.61517245,0.5055512,0.10962123
24,24,0.5553295,4,1.4196591,0.77755415,0.642105
24,28,0.4103832,6,2.2537155,1.6136248,0.6400907
8,2,0.38456583,4,1.5065011,0.60097003,0.90553105
25,25,0.8700844,1,0.5987775,0.41840425,0.18037322
24,24,0.9999882,1,0.00016156865,0.00014169488,1.9873769e-05
37,37,0.86611044,2,0.5169662,0.34455088,0.17241535
4,4,0.99993086,1,0.00073847955,0.0006530453,8.5434236e-05
2,2,0.9950188,1,0.040870268,0.033536967,0.007333301
14,14,0.7117416,2,0.9779377,0.72793305,0.25000465
19,19,0.99998397,1,0.00020764988,0.00017969575,2.7954127e-05
4,4,1.0,1,6.4555326e-07,6.0159834e-07,4.3954913e-08
4,4,0.99999905,1,1.416255e-05,1.2643979e-05,1.5185706e-06
18,32,0.7168024,2,1.0278043,0.5721707,0.45563358
4,4,0.99999905,1,1.5041469e-05,1.3440624e-05,1.6008453e-06
4,4,0.6400088,3,1.0172442,0.39979917,0.61744505
24,24,0.99751323,1,0.02199229,0.018578656,0.0034136344
8,8,0.91960776,1,0.39987704,0.28139326,0.11848378
4,4,0.9920475,1,0.0493644,0.035784446,0.013579953
2,2,0.9999874,1,0.00017419561,0.000152741,2.1454602e-05
24,24,0.9981732,1,0.015097279,0.012144548,0.0029527312
12,12,0.92601156,1,0.4578671,0.373106,0.08476108
4,4,0.99999774,1,3.43802e-05,3.0027604e-05,4.3525943e-06
25,25,0.7479303,3,0.9113787,0.6013409,0.3100378
14,14,0.9983248,1,0.012873524,0.010020061,0.0028534625
24,24,0.9966261,1,0.026404193,0.020998497,0.005405696
4,4,0.999989,1,0.00015078398,0.00012874226,2.2041713e-05
25,25,0.9849005,1,0.10155921,0.0756396,0.025919609
15,3,0.44699836,4,1.4407786,0.8234359,0.6173427
22,1,0.297299,4,2.109677,1.5817087,0.5279684
32,32,0.49395558,4,1.8654388,1.1883471,0.6770917
6,6,0.6956753,3,0.9847837,0.44718498,0.5375987
4,4,0.9995646,1,0.004372991,0.003770288,0.0006027031
2,2,0.9999692,1,0.00040576464,0.00034449814,6.12665e-05
24,24,0.5149994,4,1.5766727,0.8607415,0.7159312
24,24,0.9999733,1,0.0003434343,0.00029649475,4.693956e-05
4,4,0.9985428,1,0.011689933,0.009568512,0.0021214206
6,6,0.9988783,1,0.0087492885,0.007023909,0.0017253794
4,4,0.9999966,1,5.1513365e-05,4.605952e-05,5.453847e-06
8,8,0.5278778,2,0.75949967,0.24213748,0.5173622
26,26,0.98923475,1,0.07237493,0.057036936,0.015337996
6,6,0.66123176,2,0.64206517,0.17910649,0.4629587
19,19,0.9999735,1,0.00032039933,0.00027230932,4.8090005e-05
19,19,0.98443645,1,0.092477016,0.06683367,0.025643349
25,25,0.7934684,2,0.5615796,0.22106068,0.3405189
25,25,0.4132228,4,1.55441,0.9256958,0.6287142
24,24,0.9860768,1,0.08439379,0.05204658,0.032347213
32,32,0.9999575,1,0.000586198,0.0004995421,8.66559e-05
14,14,0.9432015,1,0.31300882,0.23843446,0.07457435
2,2,0.9716784,1,0.12899955,0.061530344,0.0674692
2,2,0.999992,1,0.00010895224,9.6076714e-05,1.2875527e-05
24,26,0.48836955,2,1.0125773,0.6730088,0.3395685
26,26,0.98843575,1,0.07214652,0.055366535,0.016779985
24,24,0.9994076,1,0.005959944,0.0048276037,0.0011323402
4,4,0.99999124,1,0.0001256969,0.00011016696,1.5529935e-05
24,24,0.9956198,1,0.033686526,0.027416501,0.006270025
24,24,0.99991703,1,0.0009520496,0.00078956084,0.00016248878
24,2,0.40155703,4,1.6887265,1.0726048,0.61612177
25,25,0.9953551,1,0.032693338,0.025760714,0.0069326237
24,24,0.9997514,1,0.0026211678,0.0021618903,0.00045927754
24,24,0.99599314,1,0.030514989,0.023904722,0.006610267
4,4,0.8134605,2,0.4918324,0.20585623,0.28597617
11,11,0.99944156,1,0.0056202486,0.0044125584,0.0012076902
2,2,0.94529194,1,0.32360047,0.21277699,0.11082348
34,34,0.99170345,1,0.058448635,0.04595001,0.012498625
19,32,0.35664502,5,1.9315206,1.1538136,0.777707
8,24,0.83322763,2,0.5905822,0.36747795,0.22310424
2,2,0.99917984,1,0.0069798944,0.005182435,0.0017974596
4,4,0.9999358,1,0.0007575598,0.0006211734,0.00013638637
2,2,0.9995759,1,0.0040842197,0.0034025186,0.0006817011
26,26,0.99918616,1,0.007659035,0.006298045,0.0013609896
31,31,0.46416163,3,1.6084784,1.069664,0.5388144
34,34,0.7391767,2,0.823048,0.3380744,0.4849736
2,2,0.9869785,1,0.08348766,0.057919003,0.025568657
26,26,0.80693704,2,0.6869248,0.38555494,0.30136988
36,36,0.58539563,3,1.3069309,0.6379619,0.668969
24,24,0.9256312,1,0.36694866,0.28238994,0.084558725
26,26,0.6082633,3,1.5013177,0.8334433,0.66787446
4,4,0.51632786,5,1.4426528,0.7145968,0.728056
1,1,0.99999756,1,3.939075e-05,3.5365574e-05,4.025176e-06
2,2,0.9999998,1,2.6759622e-06,2.365336e-06,3.106261e-07
32,32,0.8633613,2,0.46990094,0.15747721,0.3124237
31,31,0.26289588,5,1.9121541,1.177121,0.73503304
1,1,0.9999919,1,0.000116349496,0.00010251971,1.3829784e-05
24,24,0.99597645,1,0.028857253,0.02309824,0.005759014
2,2,0.71870655,2,0.72916883,0.2979738,0.43119502
36,8,0.98744076,1,0.08135916,0.057710182,0.023648981
8,8,0.71285915,2,0.8614971,0.5854034,0.27609372
32,32,0.99730057,1,0.022688009,0.018232208,0.004455801
25,25,0.89987344,1,0.45493492,0.29602477,0.15891016
19,19,0.99966604,1,0.0032427749,0.0027016783,0.00054109655
25,6,0.49513856,4,1.6141772,0.78758687,0.82659036
19,19,0.9982354,1,0.015242117,0.012105037,0.00313708
34,24,0.9991469,1,0.0069322814,0.005850144,0.0010821372
13,13,0.99993956,1,0.0007299033,0.00062852795,0.000101375335
36,24,0.51800156,2,0.6972266,0.08974225,0.60748434
2,2,0.6665489,2,0.71685815,0.35089213,0.36596602
1,6,0.60789627,3,0.99289775,0.5631086,0.42978913
22,22,0.9579734,1,0.23338471,0.16663012,0.066754594
26,26,0.9917515,1,0.064077996,0.052848566,0.011229429
1,24,0.3403295,4,1.7855794,0.99156064,0.7940188
26,26,0.98943084,1,0.062106416,0.042534105,0.01957231
28,28,0.87695086,2,0.44328806,0.15728027,0.2860078
6,6,0.8490651,2,0.5148267,0.27697912,0.2378476
26,26,0.7820823,3,0.8112365,0.31848904,0.49274746
36,36,0.9993518,1,0.006869015,0.0057088975,0.0011601173
36,13,0.58867675,3,1.1230196,0.5033037,0.61971587
2,2,0.9934867,1,0.045281578,0.03206656,0.013215017
13,13,0.7253949,2,1.0051342,0.6688241,0.33631015
2,2,0.9999194,1,0.0009387241,0.0007956341,0.00014308997
24,28,0.6718651,2,0.69989,0.2603403,0.4395497
24,28,0.7170528,2,0.8570654,0.6443645,0.2127009
12,12,0.9999423,1,0.0007320196,0.0006188564,0.0001131632
4,4,0.9676201,1,0.16194938,0.1188239,0.04312548
28,28,0.59098864,4,1.3981,0.7290429,0.66905713
24,24,0.99315065,1,0.050518617,0.04210346,0.008415159
4,6,0.8050238,2,0.5009721,0.23115718,0.2698149
2,2,0.93804944,1,0.28740346,0.1731451,0.114258364
2,2,0.9998269,1,0.0019059124,0.0016092437,0.00029666873
24,24,0.9995379,1,0.005115121,0.004323775,0.0007913462
25,25,0.6728418,3,0.9899605,0.62810385,0.36185664
2,2,0.97672766,1,0.12749748,0.09109131,0.036406167
2,2,0.79877186,2,0.885678,0.55223876,0.33343923
24,24,0.99999934,1,1.1321017e-05,9.815955e-06,1.5050618e-06
2,2,0.99984306,1,0.0018625465,0.0015396976,0.0003228489
26,26,0.7310738,2,0.79320353,0.4993307,0.29387283
24,24,0.9999561,1,0.00056521443,0.0004890853,7.612916e-05
24,24,0.99902123,1,0.008482954,0.006876356,0.0016065985
24,2,0.41834116,3,1.9423376,1.270253,0.6720847
26,26,0.9977304,1,0.017952958,0.014124045,0.003828913
2,2,0.9999375,1,0.00078438374,0.0006478249,0.00013655884
24,24,0.9996773,1,0.0034726465,0.002736527,0.00073611946
26,26,0.99839014,1,0.013378122,0.011461445,0.0019166768
4,4,0.9964857,1,0.03119818,0.025580397,0.0056177825
4,4,0.9752477,1,0.14048277,0.09488665,0.045596115
2,2,0.99996585,1,0.00041708542,0.00035863664,5.8448786e-05
29,29,0.99998426,1,0.0002131706,0.0001844716,2.8698996e-05
26,26,0.90320456,1,0.46151733,0.3002469,0.16127044
25,2,0.4842375,2,0.8691235,0.6228471,0.24627644
4,4,0.99999994,1,1.3754086e-06,1.2224599e-06,1.529487e-07
1,1,0.6814095,2,1.1263446,0.6500049,0.47633964
25,25,0.9603292,1,0.24272849,0.18738207,0.055346414
1,4,0.7669553,2,0.7916253,0.402031,0.38959432
24,24,0.8691021,2,0.5655027,0.40508676,0.16041595
25,2,0.6790927,3,0.8697422,0.35829288,0.51144934
14,15,0.37005192,4,1.5461913,0.77715456,0.76903677
3,3,0.25300336,4,2.2518418,1.70854,0.5433018
4,4,0.9999749,1,0.0003258503,0.0002770723,4.877799e-05
2,2,0.9857494,1,0.09502075,0.07000546,0.025015287
24,24,0.8377325,1,0.7660506,0.5256257,0.24042487
19,19,0.99999964,1,6.315585e-06,5.7111056e-06,6.044793e-07
15,1,0.6803557,3,0.82247895,0.23442893,0.58805
19,19,0.72965384,2,0.73624575,0.36386898,0.37237677
19,19,0.99827844,1,0.015551563,0.013596992,0.0019545713
28,28,0.9997568,1,0.0025580055,0.002116717,0.00044128858
13,13,0.9949679,1,0.03569104,0.027452555,0.008238487
2,2,0.9859875,1,0.08975963,0.06869481,0.021064825
6,6,0.701041,2,0.9053947,0.5036806,0.4017141
28,28,0.99958974,1,0.0041323965,0.0034024585,0.00072993804
2,2,0.9999756,1,0.00032379647,0.000278643,4.5153458e-05
28,28,0.95862657,1,0.26029262,0.1979896,0.06230302
2,2,0.9919751,1,0.054681025,0.046609584,0.008071441
24,24,0.9998811,1,0.0014105191,0.0012077177,0.00020280143
24,32,0.3707079,3,2.4512892,1.9243193,0.5269699
4,4,0.9981861,1,0.015536076,0.012891891,0.002644185
22,32,0.29532966,5,1.536801,0.53713644,0.99966455
31,2,0.94529295,1,0.2703494,0.2157599,0.05458951
28,28,0.7438512,3,0.81185085,0.3889855,0.42286533
1,1,0.9999998,1,3.3564256e-06,2.9201688e-06,4.3625687e-07
4,4,0.7652631,2,0.5712055,0.37277994,0.19842556
35,29,0.40338585,5,2.015611,1.1571286,0.85848236
31,1,0.54900426,2,0.98424166,0.54624,0.4380017
1,8,0.61845,3,1.3572485,0.83370674,0.5235418
28,28,0.9991526,1,0.008803323,0.0074664047,0.0013369182
1,1,0.9997904,1,0.0020604697,0.0017774419,0.00028302777
19,19,0.99999857,1,2.2381111e-05,1.9751078e-05,2.6300331e-06
31,16,0.41290042,3,1.3818101,0.76305276,0.6187573
24,24,0.4481743,4,1.7038292,0.8647391,0.83909005
0,0,0.9022471,2,0.38670123,0.15978335,0.22691788
28,28,0.9988372,1,0.012098669,0.010065406,0.0020332634
24,24,0.99997944,1,0.00025357844,0.00021989309,3.3685355e-05
1,1,0.999908,1,0.0011565669,0.0010043599,0.00015220698
2,2,0.9994454,1,0.005596685,0.0046071247,0.0009895605
2,2,0.5282256,3,1.33538,0.7519314,0.5834485
29,29,0.99991477,1,0.0009892628,0.0008371387,0.00015212415
13,13,0.99999994,1,1.3315799e-06,1.1833043e-06,1.482756e-07
28,28,0.98145163,1,0.13517901,0.111887336,0.023291677
26,23,0.3170238,4,2.023176,1.3601717,0.6630043
19,19,0.9949995,1,0.041760996,0.03417944,0.0075815544
4,4,0.999877,1,0.0012474295,0.0010534815,0.00019394804
2,2,0.9999995,1,8.245841e-06,7.358937e-06,8.8690376e-07
2,24,0.5089618,2,1.4030447,0.95838416,0.44466054
13,13,0.9999549,1,0.0005919721,0.0005117464,8.02257e-05
24,24,0.99989665,1,0.0012335009,0.0010568444,0.00017665653
4,4,0.9999968,1,4.54332e-05,4.1111063e-05,4.322137e-06
26,26,0.99369496,1,0.048687037,0.03754939,0.011137646
24,24,0.4491489,3,1.1504891,0.48669872,0.66379035
6,25,0.65371126,2,0.65153354,0.26212534,0.3894082
2,25,0.7654811,3,0.79038286,0.32428616,0.4660967
32,32,0.54180795,3,1.6818594,1.1786358,0.50322354
29,13,0.55973005,3,1.3660995,0.85522425,0.5108752
24,24,0.99994385,1,0.0007390234,0.00063276,0.00010626338
16,2,0.6816291,3,1.1921078,0.6933557,0.49875212
31,28,0.39357552,5,1.6580117,0.90365064,0.75436103
13,13,0.84169674,2,0.6105203,0.41420302,0.19631729
24,24,0.9995112,1,0.004750585,0.0037598845,0.0009907007
8,8,0.40235302,3,1.5098413,0.89733285,0.6125085
32,25,0.64264333,2,1.537915,1.02409,0.51382494
2,2,0.9992694,1,0.008011426,0.0067196586,0.0012917672
15,15,0.73912376,3,0.86991775,0.43965825,0.4302595
2,2,0.95477355,1,0.24142957,0.16870013,0.07272944
25,25,0.6661908,3,0.9169834,0.3923582,0.5246252
2,2,0.999485,1,0.0055346442,0.0046595014,0.00087514287
22,22,0.8907587,1,0.5082611,0.32656264,0.18169844
2,2,0.7193384,3,0.79302174,0.2422164,0.55080533
1,1,0.6507516,4,1.2895815,0.57532084,0.7142607
2,2,0.9968014,1,0.02533157,0.021281663,0.0040499065
24,24,0.99824715,1,0.015034358,0.012038315,0.0029960433
32,23,0.4554095,3,1.7589424,0.9143869,0.84455544
1,1,0.9999984,1,2.3928867e-05,2.0886195e-05,3.0426727e-06
24,14,0.6144914,3,1.4751569,1.0916829,0.383474
2,2,0.99856085,1,0.011920682,0.009674278,0.002246404
28,28,0.99970835,1,0.0034275083,0.0029125023,0.000515006
4,4,0.999481,1,0.0048801345,0.004006802,0.0008733324
24,24,0.8351944,2,0.4986819,0.22663045,0.27205145
8,4,0.60658723,3,1.3499259,0.83082837,0.5190975
24,24,0.9999625,1,0.00043800537,0.00037536636,6.263901e-05
24,24,0.7789039,3,0.6922711,0.18866101,0.50361013
24,22,0.6281292,4,1.1922301,0.60467327,0.58755684
2,2,0.9999952,1,7.6167555e-05,6.6343506e-05,9.824049e-06
29,16,0.38465378,5,1.9309494,1.007569,0.9233805
8,8,0.46766827,5,1.5636306,0.5581273,1.0055033
13,13,0.8211091,2,0.6399125,0.30553642,0.33437607
28,28,0.43413684,5,2.0003421,1.1544008,0.8459413
24,24,0.7653274,3,0.9866556,0.5924499,0.3942057
8,26,0.66669184,3,1.2726978,0.82166845,0.45102936
2,2,0.76394445,2,0.56787676,0.2851169,0.28275985
13,13,0.99998564,1,0.00019033799,0.00016208766,2.8250332e-05
28,2,0.9242614,1,0.34259441,0.25690326,0.085691154
26,26,0.9009108,1,0.45357072,0.32575393,0.1278168
24,24,0.99902195,1,0.008766668,0.0069117667,0.0018549012
8,8,0.50459033,2,0.8012624,0.4407742,0.36048818
4,4,0.9998762,1,0.001316185,0.0010693532,0.0002468318
2,2,0.57939595,3,1.1577665,0.5958132,0.56195325
2,2,0.99999964,1,7.085006e-06,6.242187e-06,8.428192e-07
24,24,0.99932545,1,0.0074855094,0.006190847,0.0012946622
12,12,0.81063384,2,0.8349065,0.5256632,0.30924332
8,8,0.82700473,2,0.8299769,0.5152322,0.3147447
13,13,0.9983349,1,0.013343465,0.010570522,0.0027729422
4,4,0.8487116,2,0.42500907,0.12728192,0.29772717
24,24,0.9998043,1,0.00195172,0.001627601,0.000324119
36,36,0.73421025,2,1.0620941,0.60440123,0.45769286
3,3,0.6451656,3,1.3425906,0.77943194,0.56315863
29,29,0.99990654,1,0.0011590457,0.0010035854,0.00015546032
21,30,0.52282596,3,1.2023203,0.90295047,0.29936987
4,4,0.9838478,1,0.09239624,0.05583949,0.036556747
11,11,0.94996464,1,0.2988981,0.22904181,0.069856286
6,14,0.48144838,3,0.95868427,0.54824483,0.41043943
5,15,0.99821913,1,0.01627128,0.013492236,0.0027790442
25,25,0.8658423,1,0.735054,0.5153361,0.21971792
28,28,0.99999964,1,6.131771e-06,5.5636847e-06,5.680863e-07
13,13,0.99999756,1,3.8265272e-05,3.3500808e-05,4.7644644e-06
2,2,0.9111091,1,0.4588022,0.34830615,0.110496044
24,24,0.8340462,2,0.6295049,0.27155465,0.35795027
2,31,0.57542104,2,1.2626272,0.67086667,0.5917606
34,34,0.99361765,1,0.04919585,0.038198162,0.010997687
2,2,0.98289126,1,0.11719019,0.08345,0.033740193
24,24,0.99984515,1,0.0018499435,0.001574713,0.0002752305
8,8,0.98229754,1,0.12525024,0.09715776,0.028092474
4,4,0.99999946,1,8.795904e-06,7.795433e-06,1.0004715e-06
19,19,0.51018965,3,1.4710172,0.8357752,0.63524204
4,4,0.99930286,1,0.006206123,0.0050854543,0.0011206688
6,6,0.99998724,1,0.00016509631,0.00013751544,2.758087e-05
2,2,0.99999666,1,5.1845484e-05,4.511708e-05,6.728402e-06
4,4,0.7747674,3,0.7758235,0.33250207,0.4433214
24,24,0.98676836,1,0.074305736,0.055062562,0.019243173
21,32,0.42513487,4,1.9721617,1.3771251,0.5950365
13,13,0.9979293,1,0.017069975,0.013691584,0.0033783913
15,15,0.5783095,3,1.1661028,0.5465339,0.6195689
8,8,0.51294196,3,1.4396249,0.85970527,0.57991964
13,13,0.99983233,1,0.0019345824,0.001651739,0.00028284336
4,4,0.99956363,1,0.0046678428,0.0038255733,0.0008422695
13,13,0.9989113,1,0.0098385345,0.007904509,0.0019340254
8,32,0.32842764,4,1.9962481,1.3236943,0.6725538
2,2,0.99999756,1,3.906799e-05,3.4363416e-05,4.7045723e-06
2,2,0.99984026,1,0.0017247963,0.0014406315,0.0002841648
30,30,0.59154636,2,0.9117053,0.7386052,0.17310011
2,2,0.999829,1,0.0016897176,0.001308419,0.0003812986
1,1,0.9994979,1,0.004968503,0.0040368736,0.00093162945
36,36,0.48903772,2,1.293633,1.0170567,0.27657628
12,12,0.86239636,2,0.64801735,0.4383425,0.20967484
21,21,0.7014496,3,1.0129306,0.46998352,0.5429471
29,29,0.89899504,1,0.58809745,0.43317515,0.1549223
2,2,0.9999835,1,0.00022045769,0.00018287268,3.7585007e-05
2,25,0.5916967,2,1.2357883,0.95386684,0.2819215
2,2,0.96717113,1,0.1987309,0.1297074,0.069023505
28,28,0.97255164,1,0.16229664,0.10073817,0.06155847
5,15,0.81415445,2,0.6409776,0.4195177,0.22145993
11,11,0.4054903,2,1.6420926,1.23248,0.40961254
24,24,0.9667186,1,0.19591548,0.1448507,0.051064774
24,24,0.6004,4,1.5400544,1.1034569,0.4365976
4,4,0.9999256,1,0.0009040295,0.00078418077,0.00011984876
28,28,0.4540074,3,1.7994814,1.1199412,0.67954016
6,6,0.9061822,2,0.34426576,0.20952518,0.13474058
2,2,0.99999446,1,7.986729e-05,7.0712376e-05,9.1549155e-06
32,32,0.94564193,1,0.26487154,0.16080575,0.10406579
2,2,0.97242147,1,0.17184396,0.1090426,0.06280136
25,32,0.339843,4,2.0554652,1.406748,0.64871716
14,4,0.4138592,4,1.513835,0.8279231,0.68591183
29,29,0.9982676,1,0.015253007,0.0127624925,0.002490515
2,2,0.63964623,2,1.0011086,0.6138838,0.38722485
19,32,0.9336735,1,0.3815892,0.28447777,0.097111434
6,6,0.77334255,2,0.5361934,0.33612385,0.20006952
6,14,0.872145,2,0.59616405,0.41669375,0.1794703
24,24,0.996561,1,0.028329441,0.021009926,0.0073195156
34,34,0.9969105,1,0.025249097,0.018731248,0.00651785
3,8,0.5033364,2,1.0157013,0.51998407,0.49571723
2,2,0.9233266,1,0.34026638,0.23313968,0.1071267
4,4,0.999365,1,0.006471059,0.0054593226,0.0010117362
24,24,0.9999518,1,0.0006064351,0.0005277875,7.864763e-05
9,8,0.7456238,2,0.7207286,0.42015475,0.30057383
22,32,0.44741908,3,1.6392949,1.0054588,0.63383603
13,13,0.8679064,2,0.41990972,0.14112455,0.27878517
12,25,0.34513924,3,1.7393028,1.1066295,0.63267326
25,25,0.6626354,3,1.3773732,0.8113411,0.5660321
32,32,0.6771579,2,0.71947014,0.19813469,0.5213355
24,24,0.96622413,1,0.16819538,0.09303124,0.07516414
24,24,0.9951847,1,0.031334773,0.021626616,0.009708157
26,26,0.9483904,1,0.20990096,0.12276761,0.08713335
24,24,0.4180894,4,2.1434696,1.4539698,0.68949974
1,1,0.99951154,1,0.0045385337,0.0034400553,0.0010984784
9,8,0.5013488,2,0.82404006,0.27200213,0.55203795
2,2,0.87956685,2,0.43861192,0.26384932,0.1747626
4,4,0.9998911,1,0.0012312399,0.0010606657,0.00017057417
25,25,0.69839776,2,0.70528954,0.26026088,0.44502866
28,28,0.99999696,1,4.595065e-05,4.1398893e-05,4.5517554e-06
2,2,0.43528804,4,1.3550235,0.6470245,0.707999
26,26,0.6794092,2,1.1449494,0.72208846,0.42286098
2,2,0.99900496,1,0.010149006,0.008285163,0.0018638428
26,26,0.7038726,2,0.66912097,0.3275525,0.34156847
24,24,0.9764042,1,0.14683488,0.105435826,0.041399054
6,6,0.47375813,3,1.3337244,0.85123074,0.48249364
2,2,0.9999928,1,9.575605e-05,8.004195e-05,1.5714097e-05
2,2,0.62682724,2,0.837466,0.46304446,0.37442154
26,26,0.6100084,2,1.1565229,0.6609634,0.49555945
24,24,0.8896645,1,0.590533,0.46841067,0.12212235
3,9,0.31216758,5,1.8241302,1.1354165,0.68871367
24,24,0.99974215,1,0.0028959338,0.0024401026,0.00045583118
4,4,1.0,1,3.8813158e-07,3.7130857e-07,1.6823009e-08
24,24,0.98953164,1,0.07125064,0.053626966,0.017623674
8,32,0.42901593,3,1.2567049,0.5916109,0.665094
6,6,0.99948466,1,0.004465775,0.0034790623,0.0009867128
28,28,0.99986935,1,0.0014250738,0.0012063412,0.00021873263
24,24,0.9999985,1,2.3338112e-05,2.0732241e-05,2.6058715e-06
25,6,0.61409944,2,0.8906926,0.5278608,0.36283177
31,24,0.25698847,6,2.4060917,1.3826945,1.0233972
13,13,0.99399465,1,0.04668977,0.03483932,0.01185045
24,24,0.9999224,1,0.00093616016,0.0008019864,0.00013417378
3,24,0.33805984,5,1.7810386,0.82900536,0.9520333
2,2,0.99999964,1,5.0884178e-06,4.378672e-06,7.0974556e-07
36,36,0.21949933,6,2.2323449,1.1761055,1.0562394
4,4,0.99982303,1,0.0017219828,0.0013891233,0.00033285958
36,36,0.9998047,1,0.0019375207,0.0016109443,0.0003265764
19,19,0.92013437,2,0.30597064,0.14603145,0.15993918
34,34,0.86531204,2,0.42164105,0.11193605,0.30970502
6,14,0.754974,2,0.64335763,0.2484266,0.39493102
21,5,0.6319543,2,1.0096781,0.3596365,0.65004164
24,24,0.9997632,1,0.0022389446,0.001771215,0.00046772964
32,32,0.9995573,1,0.0046178265,0.00376575,0.00085207657
6,25,0.8433534,2,0.53655756,0.22802265,0.30853492
24,32,0.39468127,3,1.2429029,0.5960251,0.64687777
28,28,0.99997824,1,0.0002983262,0.00025950503,3.8821163e-05
32,32,0.845365,2,0.6520256,0.3998565,0.25216907
28,28,0.9990811,1,0.008736069,0.0074478,0.0012882692
11,11,0.9983763,1,0.013374152,0.010041352,0.0033327993
24,1,0.35347807,7,2.0333228,0.9374487,1.0958741
32,32,0.97162485,1,0.18109076,0.1350216,0.04606916
24,24,0.99999857,1,2.2580174e-05,1.9327315e-05,3.2528587e-06
12,12,0.9236202,1,0.42923012,0.30175498,0.12747514
24,24,0.9995405,1,0.0040296633,0.003276512,0.00075315125
25,31,0.26954207,4,2.1675582,1.541436,0.62612224
13,13,0.99908,1,0.007673452,0.0059798043,0.0016936478
2,2,0.9999329,1,0.0008273555,0.00069837575,0.00012897974
4,4,0.99997467,1,0.00031357078,0.0002730915,4.0479295e-05
4,4,0.9358136,1,0.29086825,0.18783374,0.10303451
32,32,0.9941964,1,0.045495432,0.036304288,0.009191144
24,24,0.99999523,1,6.4284926e-05,5.6478497e-05,7.8064295e-06
4,4,0.99873334,1,0.010650163,0.0084026065,0.002247556
